	geneID	repID	modelID	type	mcmcID	var	mean
224	BGLOBIN	A	JCAA	post	1224	5.787317404817405	2.2847222222222223
225	BGLOBIN	A	JCAA	post	1225	5.980349164724165	2.3118055555555554
226	BGLOBIN	A	JCAA	post	1226	5.967373251748252	2.3229166666666665
227	BGLOBIN	A	JCAA	post	1227	5.782935120435123	2.301388888888889
228	BGLOBIN	A	JCAA	post	1228	5.7887160062160055	2.2847222222222223
229	BGLOBIN	A	JCAA	post	1229	5.849288558663556	2.2965277777777775
230	BGLOBIN	A	JCAA	post	1230	5.897101787101786	2.3194444444444446
231	BGLOBIN	A	JCAA	post	1231	5.696883741258741	2.277083333333333
232	BGLOBIN	A	JCAA	post	1232	5.940520104895104	2.3229166666666665
233	BGLOBIN	A	JCAA	post	1233	5.834607614607615	2.322222222222222
234	BGLOBIN	A	JCAA	post	1234	5.784331293706292	2.28125
235	BGLOBIN	A	JCAA	post	1235	5.79729555167055	2.2840277777777778
236	BGLOBIN	A	JCAA	post	1236	5.68656905594406	2.247916666666667
237	BGLOBIN	A	JCAA	post	1237	5.922220279720279	2.279166666666667
238	BGLOBIN	A	JCAA	post	1238	6.0296484071484056	2.301388888888889
239	BGLOBIN	A	JCAA	post	1239	5.963239607614606	2.321527777777778
240	BGLOBIN	A	JCAA	post	1240	5.76908653846154	2.285416666666667
241	BGLOBIN	A	JCAA	post	1241	5.746569055944054	2.28125
242	BGLOBIN	A	JCAA	post	1242	5.937260586635588	2.2965277777777775
243	BGLOBIN	A	JCAA	post	1243	5.8635878010877995	2.2930555555555556
244	BGLOBIN	A	JCAA	post	1244	5.8059188034188	2.2652777777777775
245	BGLOBIN	A	JCAA	post	1245	6.142050796425795	2.3284722222222225
246	BGLOBIN	A	JCAA	post	1246	5.822831682206682	2.3131944444444446
247	BGLOBIN	A	JCAA	post	1247	5.805838675213676	2.2743055555555554
248	BGLOBIN	A	JCAA	post	1248	6.006289335664336	2.347916666666667
249	BGLOBIN	A	JCAA	post	1249	5.97082702020202	2.2965277777777775
250	BGLOBIN	A	JCAA	post	1250	5.902167346542346	2.3006944444444444
251	BGLOBIN	A	JCAA	post	1251	5.776359265734268	2.285416666666667
252	BGLOBIN	A	JCAA	post	1252	5.882237762237761	2.316666666666667
253	BGLOBIN	A	JCAA	post	1253	5.958780108780106	2.3194444444444446
254	BGLOBIN	A	JCAA	post	1254	5.973134712509713	2.3090277777777777
255	BGLOBIN	A	JCAA	post	1255	5.927618006993008	2.3020833333333335
256	BGLOBIN	A	JCAA	post	1256	5.808717463092463	2.295138888888889
257	BGLOBIN	A	JCAA	post	1257	5.94538412975913	2.3118055555555554
258	BGLOBIN	A	JCAA	post	1258	6.110659965034965	2.339583333333333
259	BGLOBIN	A	JCAA	post	1259	6.079016608391606	2.3187499999999996
260	BGLOBIN	A	JCAA	post	1260	5.892722902097903	2.285416666666667
261	BGLOBIN	A	JCAA	post	1261	5.839750874125874	2.3062500000000004
262	BGLOBIN	A	JCAA	post	1262	5.8863636363636385	2.2916666666666665
263	BGLOBIN	A	JCAA	post	1263	5.95164287101787	2.3131944444444446
264	BGLOBIN	A	JCAA	post	1264	5.932492229992229	2.3152777777777778
265	BGLOBIN	A	JCAA	post	1265	5.959506118881118	2.3354166666666667
266	BGLOBIN	A	JCAA	post	1266	5.86629176379176	2.298611111111111
267	BGLOBIN	A	JCAA	post	1267	5.938197358197359	2.288888888888889
268	BGLOBIN	A	JCAA	post	1268	5.966604020979022	2.3270833333333334
269	BGLOBIN	A	JCAA	post	1269	5.780681818181817	2.279166666666667
270	BGLOBIN	A	JCAA	post	1270	5.86426524864025	2.2993055555555557
271	BGLOBIN	A	JCAA	post	1271	5.9002908896658885	2.329861111111111
272	BGLOBIN	A	JCAA	post	1272	5.960295260295262	2.3111111111111113
273	BGLOBIN	A	JCAA	post	1273	5.642027972027969	2.2750000000000004
274	BGLOBIN	A	JCAA	post	1274	5.9638209013209025	2.3402777777777777
275	BGLOBIN	A	JCAA	post	1275	5.844715909090908	2.2895833333333333
276	BGLOBIN	A	JCAA	post	1276	5.6468876262626235	2.2756944444444445
277	BGLOBIN	A	JCAA	post	1277	5.907534965034967	2.3125
278	BGLOBIN	A	JCAA	post	1278	5.6333328477078455	2.2826388888888887
279	BGLOBIN	A	JCAA	post	1279	5.758973873348876	2.2840277777777778
280	BGLOBIN	A	JCAA	post	1280	5.976905594405595	2.3041666666666667
281	BGLOBIN	A	JCAA	post	1281	5.806705516705516	2.2972222222222225
282	BGLOBIN	A	JCAA	post	1282	5.8235620629370635	2.2979166666666666
283	BGLOBIN	A	JCAA	post	1283	5.697093531468531	2.2729166666666667
284	BGLOBIN	A	JCAA	post	1284	5.881219405594408	2.3229166666666665
285	BGLOBIN	A	JCAA	post	1285	5.7462762237762215	2.279166666666667
286	BGLOBIN	A	JCAA	post	1286	5.790580808080811	2.2680555555555557
287	BGLOBIN	A	JCAA	post	1287	5.958597027972028	2.314583333333333
288	BGLOBIN	A	JCAA	post	1288	6.012010489510487	2.2958333333333334
289	BGLOBIN	A	JCAA	post	1289	6.04837946775447	2.3090277777777777
290	BGLOBIN	A	JCAA	post	1290	5.904125388500389	2.3006944444444444
291	BGLOBIN	A	JCAA	post	1291	5.88765297202797	2.3229166666666665
292	BGLOBIN	A	JCAA	post	1292	6.037871017871015	2.3055555555555554
293	BGLOBIN	A	JCAA	post	1293	5.77356449106449	2.2486111111111113
294	BGLOBIN	A	JCAA	post	1294	5.7270784770784795	2.286111111111111
295	BGLOBIN	A	JCAA	post	1295	5.684055458430457	2.2506944444444446
296	BGLOBIN	A	JCAA	post	1296	5.927148407148407	2.288888888888889
297	BGLOBIN	A	JCAA	post	1297	6.198387237762235	2.33125
298	BGLOBIN	A	JCAA	post	1298	5.686887626262629	2.2756944444444445
299	BGLOBIN	A	JCAA	post	1299	5.8521207264957225	2.2840277777777778
300	BGLOBIN	A	JCAA	post	1300	5.966673951048952	2.3229166666666665
301	BGLOBIN	A	JCAA	post	1301	5.877482517482519	2.3
302	BGLOBIN	A	JCAA	post	1302	5.780764860139862	2.2645833333333334
303	BGLOBIN	A	JCAA	post	1303	5.806664724164722	2.2930555555555556
304	BGLOBIN	A	JCAA	post	1304	5.836346153846154	2.279166666666667
305	BGLOBIN	A	JCAA	post	1305	5.663981643356643	2.2645833333333334
306	BGLOBIN	A	JCAA	post	1306	5.757404817404818	2.2777777777777777
307	BGLOBIN	A	JCAA	post	1307	5.981852661227662	2.3131944444444446
308	BGLOBIN	A	JCAA	post	1308	5.874113733488736	2.3090277777777777
309	BGLOBIN	A	JCAA	post	1309	5.977045454545452	2.3125
310	BGLOBIN	A	JCAA	post	1310	5.948694153069153	2.321527777777778
311	BGLOBIN	A	JCAA	post	1311	5.744706682206686	2.2930555555555556
312	BGLOBIN	A	JCAA	post	1312	5.703736888111888	2.2895833333333333
