	geneID	repID	modelID	type	mcmcID	var	mean
497	BGLOBIN	A	CATC10GTR4GAA	post	1497	16.002726787101786	3.2993055555555557
498	BGLOBIN	A	CATC10GTR4GAA	post	1498	18.672849650349647	3.5374999999999996
499	BGLOBIN	A	CATC10GTR4GAA	post	1499	20.034496891996895	3.668055555555556
500	BGLOBIN	A	CATC10GTR4GAA	post	1500	16.94062499999999	3.4312500000000004
501	BGLOBIN	A	CATC10GTR4GAA	post	1501	21.1691822066822	3.581944444444444
502	BGLOBIN	A	CATC10GTR4GAA	post	1502	20.432668512043517	3.657638888888889
503	BGLOBIN	A	CATC10GTR4GAA	post	1503	16.264556623931625	3.379861111111111
504	BGLOBIN	A	CATC10GTR4GAA	post	1504	16.34728826728828	3.361111111111111
505	BGLOBIN	A	CATC10GTR4GAA	post	1505	16.981909479409484	3.3930555555555557
506	BGLOBIN	A	CATC10GTR4GAA	post	1506	20.164366258741254	3.5270833333333336
507	BGLOBIN	A	CATC10GTR4GAA	post	1507	19.964393453768455	3.4965277777777777
508	BGLOBIN	A	CATC10GTR4GAA	post	1508	17.79425796425796	3.4527777777777775
509	BGLOBIN	A	CATC10GTR4GAA	post	1509	17.859393453768455	3.5159722222222225
510	BGLOBIN	A	CATC10GTR4GAA	post	1510	19.232865190365196	3.476388888888889
511	BGLOBIN	A	CATC10GTR4GAA	post	1511	18.88945609945611	3.463888888888889
512	BGLOBIN	A	CATC10GTR4GAA	post	1512	17.954824689199686	3.4618055555555554
513	BGLOBIN	A	CATC10GTR4GAA	post	1513	22.23100038850039	3.7819444444444446
514	BGLOBIN	A	CATC10GTR4GAA	post	1514	18.714374514374512	3.6555555555555554
515	BGLOBIN	A	CATC10GTR4GAA	post	1515	14.402377622377632	3.283333333333333
516	BGLOBIN	A	CATC10GTR4GAA	post	1516	13.232792832167835	3.2645833333333334
517	BGLOBIN	A	CATC10GTR4GAA	post	1517	18.2606449106449	3.536111111111111
518	BGLOBIN	A	CATC10GTR4GAA	post	1518	19.063321192696186	3.5256944444444445
519	BGLOBIN	A	CATC10GTR4GAA	post	1519	16.592416472416478	3.4555555555555557
520	BGLOBIN	A	CATC10GTR4GAA	post	1520	18.199428418803425	3.5909722222222222
521	BGLOBIN	A	CATC10GTR4GAA	post	1521	19.864178321678327	3.6458333333333335
522	BGLOBIN	A	CATC10GTR4GAA	post	1522	19.792447066822067	3.6381944444444443
523	BGLOBIN	A	CATC10GTR4GAA	post	1523	18.41149912587412	3.527083333333333
524	BGLOBIN	A	CATC10GTR4GAA	post	1524	18.224335178710188	3.5381944444444446
525	BGLOBIN	A	CATC10GTR4GAA	post	1525	16.62183372183372	3.488888888888889
